dataid,local_15min,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,car1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,gen,grid,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
9737,1/15/2013 21:30,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.034733333,0.007,0.241333333,,,,,,0,,,,,,0,,,,,,0.3698,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 21:15,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.0346,0.007,0.252666667,,,,,,0.021,,,,,,0,,,,,,0.366266667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 21:00,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.033733333,0.007,0.3334,,,,,,0.029666667,,,,,,0,,,,,,0.363733333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 20:45,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.0338,0.007,0.331933333,,,,,,0,,,,,,0,,,,,,0.357466667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 20:30,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.415066667,0.007,0.3338,,,,,,0.050666667,,,,,,0.002066667,,,,,,0.356866667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 20:15,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.0346,0.370133333,0.367866667,,,,,,0,,,,,,0.0004,,,,,,0.4352,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 20:00,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.033266667,0.4424,0.332333333,,,,,,0.0462,,,,,,0.0002,,,,,,0.517733333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 19:45,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.0348,0.007,0.331466667,,,,,,0.004533333,,,,,,0,,,,,,0.518933333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 19:30,,,,,,,,,,,,,,,0,,0,,0.003933333,,,,,0.637,0.200866667,0.334133333,,,,,,0,,,,,,0.003133333,,,,,,0.547666667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 19:15,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.211533333,0.567533333,0.334266667,,,,,,0.050666667,,,,,,0.001866667,,,,,,0.5758,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 19:00,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.032866667,0.542533333,0.3046,,,,,,0,,,,,,0.0014,,,,,,0.567933333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 18:45,,,,,,,,,,,,,,,0.0004,,0.000666667,,0.004,,,,,0.034066667,0.007266667,0.274933333,,,,,,0.051,,,,,,0,,,,,,0.3474,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 18:30,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.685066667,0.007266667,0.2784,,,,,,0,,,,,,0.0034,,,,,,0.218666667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 18:15,,,,,,,,,,,,,,,0.0002,,0.000266667,,0.004,,,,,0.064333333,0.007133333,0.265,,,,,,0,,,,,,0,,,,,,0.296933333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 18:00,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.032866667,0.007,0.2638,,,,,,0.05,,,,,,0,,,,,,0.3144,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 17:45,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.0332,0.007,0.268533333,,,,,,0,,,,,,0,,,,,,0.323066667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 17:30,,,,,,,,,,,,,,,0,,0,,0.004933333,,,,,0.033866667,0.007,0.265933333,,,,,,0.051,,,,,,0,,,,,,0.300466667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 17:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.561266667,0.007666667,0.1698,,,,,,0,,,,,,0.0036,,,,,,0.0988,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 17:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.756866667,0.008,0.072,,,,,,0.008933333,,,,,,0.005,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 16:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.524333333,0.008,0.070466667,,,,,,0.041266667,,,,,,0.004333333,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 16:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.0336,0.008333333,0.069066667,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 16:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.320866667,0.008,0.069466667,,,,,,0.050266667,,,,,,0.0038,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 16:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.756733333,0.008666667,0.072133333,,,,,,0,,,,,,0.005,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 15:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.454933333,0.008133333,0.117733333,,,,,,0.036466667,,,,,,0.004133333,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 15:30,,,,,,,,,,,,,,,0,,0,,0.004866667,,,,,0.033733333,0.008866667,0.086266667,,,,,,0.014466667,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 15:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.711066667,0.008066667,0.142133333,,,,,,0,,,,,,0.004866667,,,,,,0.0014,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 15:00,,,,,,,,,,,,,,,0,,0,,0.004933333,,,,,0.139066667,0.0084,0.231466667,,,,,,0.050733333,,,,,,0.003066667,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 14:45,,,,,,,,,,,,,,,0,,0,,0.298266667,,,,,0.0334,0.008133333,0.231066667,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 14:30,,,,,,,,,,,,,,,0,,0,,0.401466667,,,,,0.078333333,0.0082,0.2316,,,,,,0.050066667,,,,,,0.003133333,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 14:15,,,,,,,,,,,,,,,0,,0.0008,,0.666266667,,,,,0.425,0.0082,0.2326,,,,,,0,,,,,,0.004266667,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 14:00,,,,,,,,,,,,,,,0.001866667,,0.001,,1.1676,,,,,0.0336,0.008,0.238,,,,,,0.006133333,,,,,,0.003466667,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 13:45,,,,,,,,,,,,,,,0.0074,,0.005133333,,0.594866667,,,,,0.7214,0.008,0.234533333,,,,,,0.045933333,,,,,,0.005533333,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 13:30,,,,,,,,,,,,,,,0.008,,0.006,,1.156,,,,,0.748866667,0.008,0.235266667,,,,,,0.004,,,,,,0.006,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 13:15,,,,,,,,,,,,,,,0.069533333,,0.004666667,,1.151066667,,,,,0.136466667,0.008133333,0.232133333,,,,,,0.051533333,,,,,,0.0044,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 13:00,,,,,,,,,,,,,,,0.097666667,,0.001333333,,0.2278,,,,,0.224,0.0082,0.230466667,,,,,,0.0024,,,,,,0.004466667,,,,,,0.000533333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 12:45,,,,,,,,,,,,,,,0.078133333,,0.002866667,,0,,,,,0.749333333,0.008,0.264666667,,,,,,0.0312,,,,,,0.005733333,,,,,,0.001,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 12:30,,,,,,,,,,,,,,,0.091266667,,0,,0,,,,,0.1124,0.008,0.230266667,,,,,,0.0214,,,,,,0.0032,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 12:15,,,,,,,,,,,,,,,0.311666667,,0,,0.003666667,,,,,0.5352,0.008,0.2308,,,,,,0,,,,,,0.0044,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 12:00,,,,,,,,,,,,,,,0.566533333,,0,,0.005,,,,,0.753866667,0.008,0.231733333,,,,,,0.05,,,,,,0.005,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 11:45,,,,,,,,,,,,,,,0.007,,0.0006,,0.001666667,,,,,0.162133333,0.008533333,0.247533333,,,,,,0.001933333,,,,,,0.002733333,,,,,,0.141066667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 11:30,,,,,,,,,,,,,,,0.000266667,,0,,0.0006,,,,,0.151866667,0.009066667,0.3564,,,,,,0.053666667,,,,,,0.002066667,,,,,,0.0552,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 11:15,,,,,,,,,,,,,,,0.001933333,,0,,0,,,,,0.754933333,0.008133333,0.334866667,,,,,,0.003,,,,,,0.004066667,,,,,,0.1644,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 11:00,,,,,,,,,,,,,,,0.0952,,0.0002,,0,,,,,0.652533333,0.008,0.2292,,,,,,0.003,,,,,,0.003466667,,,,,,0.1604,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 10:45,,,,,,,,,,,,,,,0.112733333,,0.001266667,,0.0006,,,,,0.4188,0.008,0.2276,,,,,,0.053,,,,,,0.002133333,,,,,,0.167266667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 10:30,,,,,,,,,,,,,,,0.089466667,,0.0002,,0,,,,,0.721666667,0.007933333,0.228333333,,,,,,0.003,,,,,,0.003733333,,,,,,0.2606,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 10:15,,,,,,,,,,,,,,,0.114333333,,0.0032,,0.0012,,,,,0.0354,0.008,0.2256,,,,,,0.052733333,,,,,,0,,,,,,0.259533333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 10:00,,,,,,,,,,,,,,,0.879133333,,0.0022,,0.005,,,,,0.13,0.008,0.221333333,,,,,,0,,,,,,0.002733333,,,,,,0.260733333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 9:45,,,,,,,,,,,,,,,0.166133333,,0,,0.005,,,,,0.755133333,0.007,0.244133333,,,,,,0,,,,,,0.004133333,,,,,,0.3302,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 9:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.694533333,0.007,0.232066667,,,,,,0.05,,,,,,0.003866667,,,,,,0.4214,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 9:15,,,,,,,,,,,,,,,0,,0,,0.004933333,,,,,0.033533333,0.007,0.228266667,,,,,,0,,,,,,0.0012,,,,,,0.326466667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 9:00,,,,,,,,,,,,,,,0,,0,,0.004933333,,,,,0.0338,0.007,0.229933333,,,,,,0.049466667,,,,,,0,,,,,,0.327133333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 8:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.033733333,0.007,0.227933333,,,,,,0,,,,,,0.0006,,,,,,0.328333333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 8:30,,,,,,,,,,,,,,,0,,0,,0.004933333,,,,,0.033933333,0.007466667,0.2272,,,,,,0.0044,,,,,,0,,,,,,0.3292,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 8:15,,,,,,,,,,,,,,,0,,0,,0.004866667,,,,,0.034,0.007733333,0.231,,,,,,0.0454,,,,,,0,,,,,,0.345,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 8:00,,,,,,,,,,,,,,,0,,0,,0.004733333,,,,,0.487266667,0.006733333,0.2618,,,,,,0,,,,,,0.0026,,,,,,0.2982,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 7:45,,,,,,,,,,,,,,,0,,0.0028,,0.006,,,,,0.755666667,0.006466667,0.2946,,,,,,0.0512,,,,,,0.004733333,,,,,,0.238466667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 7:30,,,,,,,,,,,,,,,0,,0.0002,,0.005933333,,,,,0.113066667,0.006933333,0.299,,,,,,0.0014,,,,,,0.0028,,,,,,0.349066667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 7:15,,,,,,,,,,,,,,,0,,0,,0.012333333,,,,,0.0342,0.0064,0.257933333,,,,,,0.0226,,,,,,0.0002,,,,,,0.466933333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 7:00,,,,,,,,,,,,,,,0,,0,,0.030866667,,,,,0.037466667,0.007066667,0.230933333,,,,,,0.028466667,,,,,,0.0008,,,,,,0.290066667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 6:45,,,,,,,,,,,,,,,0,,0.000933333,,0.0046,,,,,0.744466667,0.007333333,0.238733333,,,,,,0,,,,,,0.004733333,,,,,,0.1544,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 6:30,,,,,,,,,,,,,,,0,,0,,0.004866667,,,,,0.751133333,0.008,0.076666667,,,,,,0.049933333,,,,,,0.005,,,,,,0.029466667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 6:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.691666667,0.292533333,0.048933333,,,,,,0,,,,,,0.005333333,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 6:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.032133333,0.533733333,0.046666667,,,,,,0.035533333,,,,,,0.003933333,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 5:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034,0.0088,0.044933333,,,,,,0.0142,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 5:30,,,,,,,,,,,,,,,0,,0,,0.0046,,,,,0.561733333,0.187,0.047333333,,,,,,0,,,,,,0.0048,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 5:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.161866667,0.084,0.0456,,,,,,0.049866667,,,,,,0.003533333,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 5:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.033733333,0.008,0.0448,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 4:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.4432,0.054,0.046733333,,,,,,0.049533333,,,,,,0.0042,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 4:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.308666667,0.219066667,0.046666667,,,,,,0,,,,,,0.0042,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 4:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034266667,0.0084,0.045066667,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 4:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.249866667,0.008,0.045066667,,,,,,0.0498,,,,,,0.0036,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 3:45,,,,,,,,,,,,,,,0,,0,,0.004866667,,,,,0.570666667,0.3386,0.0474,,,,,,0,,,,,,0.005133333,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 3:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.033733333,0.008133333,0.0454,,,,,,0.050066667,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 3:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.033866667,0.008,0.0454,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 3:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.591533333,0.169333333,0.047933333,,,,,,0,,,,,,0.0048,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 2:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.141,0.104866667,0.046066667,,,,,,0.049933333,,,,,,0.003466667,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 2:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.0338,0.008533333,0.046066667,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 2:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.203066667,0.008,0.046066667,,,,,,0.0494,,,,,,0.003466667,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 2:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.5786,0.281466667,0.0482,,,,,,0,,,,,,0.004933333,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 1:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034,0.162933333,0.045,,,,,,0.009733333,,,,,,0.003066667,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 1:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034533333,0.0086,0.045666667,,,,,,0.040466667,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 1:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.326466667,0.008533333,0.046333333,,,,,,0,,,,,,0.0038,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 1:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.436533333,0.0916,0.047133333,,,,,,0.05,,,,,,0.0042,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 0:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034066667,0.3924,0.046066667,,,,,,0,,,,,,0.003666667,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 0:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034466667,0.0088,0.045266667,,,,,,0.028466667,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 0:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.0348,0.008933333,0.045,,,,,,0.0214,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/15/2013 0:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.696666667,0.0082,0.047733333,,,,,,0,,,,,,0.0048,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 23:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.061933333,0.008333333,0.045266667,,,,,,0.049533333,,,,,,0.003066667,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 23:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.033133333,0.452066667,0.046866667,,,,,,0,,,,,,0.003866667,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 23:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.033733333,0.009133333,0.045,,,,,,0.050466667,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 23:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034066667,0.280533333,0.045,,,,,,0,,,,,,0.003466667,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 22:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.033733333,0.242133333,0.045533333,,,,,,0,,,,,,0.0032,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 22:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034,0.008,0.045066667,,,,,,0.050333333,,,,,,0.0028,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 22:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.033866667,0.008,0.044,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 22:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.513066667,0.0074,0.1544,,,,,,0.050866667,,,,,,0.003866667,,,,,,0.115066667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 21:45,,,,,,,,,,,,,,,0,,0,,0.004933333,,,,,0.354466667,0.007,0.244066667,,,,,,0,,,,,,0.0018,,,,,,0.186466667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 21:30,,,,,,,,,,,,,,,0,,0,,0.004933333,,,,,0.0338,0.007,0.243,,,,,,0,,,,,,0.0006,,,,,,0.186,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 21:15,,,,,,,,,,,,,,,0,,0,,0.0046,,,,,0.059466667,0.007,0.243266667,,,,,,0.0502,,,,,,0.0012,,,,,,0.2106,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 21:00,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.749333333,0.007,0.245866667,,,,,,0,,,,,,0.004,,,,,,0.249333333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 20:45,,,,,,,,,,,,,,,0,,0,,0.004333333,,,,,0.265333333,0.007333333,0.244733333,,,,,,0.050333333,,,,,,0.001266667,,,,,,0.2716,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 20:30,,,,,,,,,,,,,,,0,,0.000266667,,0.004,,,,,0.0348,0.007933333,0.242733333,,,,,,0,,,,,,0.0008,,,,,,0.271333333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 20:15,,,,,,,,,,,,,,,0,,0.000466667,,0.004133333,,,,,0.431733333,0.0076,0.275,,,,,,0.028733333,,,,,,0.0024,,,,,,0.302866667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 20:00,,,,,,,,,,,,,,,0,,0,,0.004133333,,,,,0.165466667,0.007266667,0.316533333,,,,,,0.0222,,,,,,0.001133333,,,,,,0.346066667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 19:45,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.035066667,0.007,0.284466667,,,,,,0,,,,,,0,,,,,,0.3976,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 19:30,,,,,,,,,,,,,,,0,,0,,0.004333333,,,,,0.156266667,0.007,0.2784,,,,,,0.050933333,,,,,,0.000733333,,,,,,0.398266667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 19:15,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.5624,0.007,0.281333333,,,,,,0,,,,,,0.002666667,,,,,,0.4002,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 19:00,,,,,,,,,,,,,,,0,,0,,0.004333333,,,,,0.0348,0.007,0.279666667,,,,,,0.0508,,,,,,0,,,,,,0.3984,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 18:45,,,,,,,,,,,,,,,0,,0,,0.004,,,,,0.034866667,0.007,0.260733333,,,,,,0,,,,,,0,,,,,,0.3988,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 18:30,,,,,,,,,,,,,,,0,,0,,0.004133333,,,,,0.0386,0.007,0.101133333,,,,,,0.015933333,,,,,,0,,,,,,0.398066667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 18:15,,,,,,,,,,,,,,,0,,0,,0.0042,,,,,0.7,0.007466667,0.1228,,,,,,0.035133333,,,,,,0.003666667,,,,,,0.372,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 18:00,,,,,,,,,,,,,,,0,,0,,0.0044,,,,,0.0348,0.0072,0.122733333,,,,,,0,,,,,,0.001,,,,,,0.4398,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 17:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.035066667,0.0074,0.102066667,,,,,,0.0498,,,,,,0.001,,,,,,0.440466667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 17:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.474733333,0.007933333,0.103866667,,,,,,0,,,,,,0.002933333,,,,,,0.222133333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 17:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.288866667,0.008,0.158666667,,,,,,0.051533333,,,,,,0.002066667,,,,,,0.170533333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 17:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034533333,0.008533333,0.123533333,,,,,,0,,,,,,0.003,,,,,,0.115733333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 16:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.378866667,0.008933333,0.134133333,,,,,,0.023733333,,,,,,0.003933333,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 16:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.142733333,0.008866667,0.232733333,,,,,,0.0266,,,,,,0.002866667,,,,,,0.009533333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 16:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034733333,0.008666667,0.229666667,,,,,,0,,,,,,0.003,,,,,,0.055133333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 16:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.0348,0.009,0.229733333,,,,,,0.050066667,,,,,,0.003,,,,,,0.001666667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/14/2013 15:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034866667,0.009,0.230666667,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
